qid,question_text
1365,When did the 5th Dalai Lama gain political control over the region where the BBC is banned from reporting?
1366,What organization owns numbered highways in the state where Tyrone Generating Station is located?
1367,When were the first demonstrations in the country where FC Kyzylzhar is based to protest the removal and replacement of Konayev?
1368,When were the first demonstrations in the country containing Beyneu District to protest the removal and replacement of Konayev?
1369,"In The Man Who Invented Christmas, who played the author of David Copperfield?"
1370,What is the name of the castle in the city where Zbyněk Hejda died?
1371,Who is the minister of defense in the country that contains Nakonde District?
1372,Who was in charge of the state where Ajanale is located?
1373,Who is mayor of the city where Oak Tree Country Club is located?
1374,Who runs the Embassy of Northern Cyprus in Binnaz Uslu's birthplace?
1375,"Which flag came first, Cuba or the flag of the country where groups not from the United States came from in The Sing-Off?"
1376,What network first aired the show Katja Brandner is in?
1377,Where are the paternal grandparents of the Queen of Popular Music from?
1378,The senate of the state where Fort Meade National Cemetery is located is part of what body?
1379,Where is the new island forming in the state where The Fairmont Orchid is located?
1380,What comprehensive school was established on the island where the village of Llangaffo is located?
1381,"In Doctor Who, who portrays the painter of A Road at Saint-Remy with Female Figure?"
1382,What strategy could have worked against the empire that did not fall after WWI?
1383,What leader sponsored the expedition that discovered the country that contains Praia?
1384,What province includes the city where Todor Kableshkov died?
1385,Where was the capitol before it was where Auguste Henri Vildieu works?
1386,Who is the spouse of the person who won the popular vote in the 2000 election?
1387,When did the writer who wrote about The Angel Pub write his last book?
1388,When did the relationship between Carlos Leon and the performer known as the most remarkable creation in MTV end?
1389,What was the college of the writer of The Importance of Being Earnest?
1390,What did Goring believe the operator of the U-96 would gain with further support?
1391,Who is current defence minister of the state producing the most renewable energy in India?
1392,Who founded the university where Kent Haines was educated?
1393,What show helped launched the career of the 4 Carats performer?
1394,"Andros, in the island nation where Alana Dillette was born, is an instance of what?"
1395,What mountain range is Lochberg part of?
1396,What's the name of the hockey club in the state where Swaythling railway station is located?
1397,When does the monsoon season occur in the city where André Bloc died?
1398,The state where the Battle of Mine Creek was fought employs how many representatives in the state House?
1399,On what peninsula is the region containing the mountain Punta Senyalada?
1400,"During the bombing of Britain, what did Goring believe the operator of the P class would gain with further support?"
1401,What river flows through the city where Ali Harter was born?
1402,What is the highest elevation in the country Luasamotu is located in?
1403,How many households were there in the city served by WAJM?
